ID,TIMESTAMP,OBJID,UTM_X,UTM_Y,UTM_ANGLE,V,ACC,ACC_LAT,ACC_TAN,CLASS,WIDTH,LENGTH,TRAILER_ID
22,0.7007,22500,619301.49,5809133.23,0.5685853071795863,7.52,0.6194,0.3692,0.4973,Car,1.9635,4.4154,
23,0.734067,22500,619301.7,5809133.37,0.5669853071795865,7.54,0.6551,0.3794,0.534,Car,1.9635,4.4154,
24,0.767433,22500,619301.91,5809133.5,0.565285307179586,7.56,0.6837,0.3887,0.5625,Car,1.9635,4.4154,
25,0.8008,22500,619302.13,5809133.63,0.5635853071795864,7.58,0.7048,0.3965,0.5826,Car,1.9635,4.4154,
26,0.834167,22500,619302.34,5809133.76,0.5617853071795862,7.6,0.7218,0.4034,0.5985,Car,1.9635,4.4154,
27,0.867533,22500,619302.56,5809133.89,0.559985307179586,7.62,0.7426,0.4091,0.6198,Car,1.9635,4.4154,
28,0.9009,22500,619302.77,5809134.03,0.5581853071795866,7.64,0.7643,0.4137,0.6426,Car,1.9635,4.4154,
29,0.934267,22500,619302.99,5809134.16,0.5561853071795859,7.66,0.7786,0.4174,0.6573,Car,1.9635,4.4154,
30,0.967633,22500,619303.21,5809134.29,0.5542853071795859,7.68,0.8245,0.4188,0.7102,Car,1.9635,4.4154,
31,1.001,22500,619303.43,5809134.42,0.5521853071795864,7.71,0.8375,0.4202,0.7245,Car,1.9635,4.4154,
32,1.034367,22500,619303.65,5809134.55,0.5501853071795866,7.73,0.8545,0.4204,0.744,Car,1.9635,4.4154,
33,1.067733,22500,619303.87,5809134.69,0.5479853071795864,7.76,0.873,0.4197,0.7655,Car,1.9635,4.4154,
34,1.1011,22500,619304.1,5809134.82,0.5458853071795859,7.78,0.8834,0.4177,0.7783,Car,1.9635,4.4154,
35,1.134467,22500,619304.32,5809134.95,0.5436853071795866,7.81,0.8863,0.4151,0.7831,Car,1.9635,4.4154,
36,1.167833,22500,619304.55,5809135.08,0.5415853071795862,7.84,0.8846,0.4111,0.7833,Car,1.9635,4.4154,
37,1.2012,22500,619304.77,5809135.22,0.539385307179586,7.86,0.8878,0.4065,0.7893,Car,1.9635,4.4154,
38,1.234567,22500,619305,5809135.35,0.5372853071795864,7.89,0.8918,0.4005,0.7968,Car,1.9635,4.4154,
39,1.267933,22500,619305.23,5809135.48,0.5352853071795867,7.92,0.8879,0.3936,0.7959,Car,1.9635,4.4154,
40,1.3013,22500,619305.46,5809135.61,0.5331853071795862,7.94,0.8763,0.3856,0.7869,Car,1.9635,4.4154,
41,1.334667,22500,619305.69,5809135.74,0.5311853071795865,7.97,0.8296,0.3769,0.7391,Car,1.9635,4.4154,
42,1.368033,22500,619305.92,5809135.87,0.5292853071795864,7.99,0.8323,0.3673,0.7469,Car,1.9635,4.4154,
43,1.4014,22500,619306.15,5809136.01,0.5273853071795864,8.02,0.8048,0.3563,0.7217,Car,1.9635,4.4154,
44,1.434767,22500,619306.38,5809136.14,0.5255853071795862,8.04,0.776,0.3447,0.6953,Car,1.9635,4.4154,
45,1.468133,22500,619306.62,5809136.27,0.5237853071795859,8.06,0.7454,0.3319,0.6674,Car,1.9635,4.4154,
46,1.5015,22500,619306.85,5809136.4,0.5220853071795863,8.08,0.6298,0.3192,0.5429,Car,1.9635,4.4154,
47,1.534867,22500,619307.09,5809136.54,0.5204853071795865,8.1,0.5981,0.3052,0.5144,Car,1.9635,4.4154,
48,1.568233,22500,619307.33,5809136.67,0.5188853071795858,8.12,0.5692,0.2924,0.4884,Car,1.9635,4.4154,
49,1.6016,22500,619307.56,5809136.8,0.5173853071795866,8.13,0.5461,0.2803,0.4686,Car,1.9635,4.4154,
50,1.634967,22500,619307.8,5809136.93,0.5159853071795863,8.15,0.5291,0.2694,0.4554,Car,1.9635,4.4154,
51,1.668333,22500,619308.04,5809137.07,0.5145853071795861,8.16,0.5163,0.2596,0.4463,Car,1.9635,4.4154,
52,1.7017,22500,619308.28,5809137.2,0.5132853071795864,8.18,0.5014,0.2507,0.4342,Car,1.9635,4.4154,
53,1.735067,22500,619308.53,5809137.33,0.5119853071795859,8.19,0.4852,0.243,0.4199,Car,1.9635,4.4154,
54,1.768433,22500,619308.77,5809137.47,0.510785307179586,8.21,0.4721,0.2363,0.4087,Car,1.9635,4.4154,
55,1.8018,22500,619309.01,5809137.6,0.5095853071795862,8.22,0.4623,0.2308,0.4006,Car,1.9635,4.4154,
56,1.835167,22500,619309.26,5809137.74,0.5085853071795858,8.23,0.4545,0.2263,0.3942,Car,1.9635,4.4154,
57,1.868533,22500,619309.5,5809137.87,0.5074853071795866,8.25,0.4457,0.2231,0.3858,Car,1.9635,4.4154,
58,1.9019,22500,619309.74,5809138,0.506585307179586,8.26,0.4366,0.2207,0.3767,Car,1.9635,4.4154,
59,1.935267,22500,619309.99,5809138.14,0.5056853071795864,8.27,0.4307,0.2195,0.3705,Car,1.9635,4.4154,
60,1.968633,22500,619310.23,5809138.27,0.5047853071795858,8.28,0.4279,0.2193,0.3674,Car,1.9635,4.4154,
61,2.002,22500,619310.48,5809138.4,0.5039853071795859,8.3,0.3887,0.2211,0.3197,Car,1.9635,4.4154,
62,2.035367,22500,619310.72,5809138.54,0.5032853071795866,8.31,0.3769,0.2229,0.304,Car,1.9635,4.4154,
63,2.068733,22500,619310.96,5809138.67,0.5025853071795865,8.32,0.366,0.2259,0.288,Car,1.9635,4.4154,
64,2.1021,22500,619311.2,5809138.8,0.5018853071795863,8.33,0.3581,0.2299,0.2746,Car,1.9635,4.4154,
65,2.135467,22500,619311.44,5809138.93,0.5011853071795862,8.33,0.3537,0.2347,0.2646,Car,1.9635,4.4154,
66,2.168833,22500,619311.69,5809139.06,0.5005853071795858,8.34,0.3513,0.2405,0.2561,Car,1.9635,4.4154,
67,2.2022,22500,619311.93,5809139.2,0.49988530717958657,8.35,0.349,0.2475,0.246,Car,1.9635,4.4154,
68,2.235567,22500,619312.17,5809139.33,0.4991853071795864,8.36,0.3467,0.2552,0.2347,Car,1.9635,4.4154,
69,2.268933,22500,619312.42,5809139.46,0.4984853071795863,8.37,0.3479,0.264,0.2266,Car,1.9635,4.4154,
70,2.3023,22500,619312.66,5809139.59,0.49768530717958637,8.37,0.3522,0.2738,0.2215,Car,1.9635,4.4154,
71,2.335667,22500,619312.91,5809139.72,0.49688530717958646,8.38,0.3489,0.2853,0.201,Car,1.9635,4.4154,
72,2.369033,22500,619313.16,5809139.85,0.49608530717958654,8.39,0.3754,0.2965,0.2303,Car,1.9635,4.4154,
73,2.4024,22500,619313.4,5809139.99,0.495185307179586,8.4,0.3923,0.3087,0.2421,Car,1.9635,4.4154,
74,2.435767,22500,619313.65,5809140.12,0.4942853071795863,8.4,0.4101,0.322,0.2541,Car,1.9635,4.4154,
75,2.469133,22500,619313.9,5809140.25,0.49328530717958596,8.41,0.4294,0.3362,0.267,Car,1.9635,4.4154,
76,2.5025,22500,619314.14,5809140.38,0.49218530717958586,8.42,0.4491,0.351,0.2801,Car,1.9635,4.4154,
77,2.535867,22500,619314.39,5809140.51,0.49108530717958665,8.43,0.5336,0.3651,0.3892,Car,1.9635,4.4154,
78,2.569233,22500,619314.64,5809140.64,0.48998530717958655,8.45,0.5505,0.3798,0.3985,Car,1.9635,4.4154,
79,2.6026,22500,619314.89,5809140.77,0.488685307179586,8.46,0.5653,0.3937,0.4058,Car,1.9635,4.4154,
80,2.635967,22500,619315.14,5809140.9,0.48748530717958616,8.47,0.5776,0.4066,0.4103,Car,1.9635,4.4154,
81,2.669333,22500,619315.39,5809141.03,0.48608530717958587,8.49,0.5887,0.4188,0.4136,Car,1.9635,4.4154,
82,2.7027,22500,619315.64,5809141.16,0.48468530717958647,8.5,0.5996,0.4301,0.4177,Car,1.9635,4.4154,
83,2.736067,22500,619315.9,5809141.29,0.4831853071795864,8.52,0.6103,0.4406,0.4222,Car,1.9635,4.4154,
84,2.769433,22500,619316.15,5809141.42,0.48168530717958635,8.53,0.6197,0.4502,0.4259,Car,1.9635,4.4154,
85,2.8028,22500,619316.4,5809141.55,0.48008530717958653,8.54,0.6275,0.4588,0.4281,Car,1.9635,4.4154,
86,2.836167,22500,619316.66,5809141.68,0.4784853071795858,8.56,0.6342,0.4665,0.4297,Car,1.9635,4.4154,
87,2.869533,22500,619316.91,5809141.81,0.47668530717958646,8.57,0.6412,0.4734,0.4325,Car,1.9635,4.4154,
88,2.9029,22500,619317.17,5809141.94,0.4748853071795862,8.59,0.6473,0.4792,0.4352,Car,1.9635,4.4154,
89,2.936267,22500,619317.42,5809142.07,0.47308530717958597,8.6,0.6523,0.4846,0.4366,Car,1.9635,4.4154,
90,2.969633,22500,619317.68,5809142.2,0.47118530717958595,8.62,0.6552,0.4887,0.4365,Car,1.9635,4.4154,
91,3.003,22500,619317.94,5809142.32,0.4691853071795862,8.63,0.6576,0.4921,0.4362,Car,1.9635,4.4154,
92,3.036367,22500,619318.2,5809142.45,0.4671853071795864,8.65,0.6599,0.4947,0.4368,Car,1.9635,4.4154,
93,3.069733,22500,619318.46,5809142.58,0.4651853071795866,8.66,0.6617,0.4964,0.4375,Car,1.9635,4.4154,
94,3.1031,22500,619318.72,5809142.7,0.4630853071795862,8.67,0.6618,0.4972,0.4367,Car,1.9635,4.4154,
95,3.136467,22500,619318.98,5809142.83,0.46098530717958663,8.69,0.6602,0.4972,0.4344,Car,1.9635,4.4154,
96,3.169833,22500,619319.24,5809142.95,0.4588853071795862,8.7,0.6584,0.4966,0.4323,Car,1.9635,4.4154,
97,3.2032,22500,619319.5,5809143.08,0.45678530717958665,8.72,0.6559,0.4947,0.4307,Car,1.9635,4.4154,
98,3.236567,22500,619319.76,5809143.21,0.4546853071795862,8.73,0.6529,0.4922,0.429,Car,1.9635,4.4154,
99,3.269933,22500,619320.03,5809143.33,0.45268530717958644,8.75,0.6485,0.4889,0.4261,Car,1.9635,4.4154,
100,3.3033,22500,619320.29,5809143.45,0.450585307179586,8.76,0.6428,0.4849,0.4221,Car,1.9635,4.4154,
101,3.336667,22500,619320.56,5809143.58,0.4485853071795862,8.78,0.6703,0.4825,0.4654,Car,1.9635,4.4154,
102,3.370033,22500,619320.82,5809143.7,0.44658530717958644,8.79,0.676,0.4762,0.4798,Car,1.9635,4.4154,
103,3.4034,22500,619321.09,5809143.83,0.44458530717958666,8.81,0.6686,0.47,0.4756,Car,1.9635,4.4154,
104,3.436767,22500,619321.36,5809143.95,0.442585307179586,8.82,0.6588,0.4629,0.4687,Car,1.9635,4.4154,
105,3.470133,22500,619321.62,5809144.07,0.440685307179586,8.84,0.6469,0.4551,0.4598,Car,1.9635,4.4154,
106,3.5035,22500,619321.89,5809144.2,0.43878530717958597,8.85,0.6338,0.4461,0.4503,Car,1.9635,4.4154,
107,3.536867,22500,619322.16,5809144.32,0.4369853071795866,8.87,0.6213,0.4368,0.4419,Car,1.9635,4.4154,
108,3.570233,22500,619322.43,5809144.44,0.43518530717958637,8.88,0.6085,0.4267,0.4337,Car,1.9635,4.4154,
109,3.6036,22500,619322.7,5809144.56,0.4333853071795861,8.9,0.5959,0.4165,0.4261,Car,1.9635,4.4154,
110,3.636967,22500,619322.97,5809144.69,0.43168530717958653,8.91,0.5833,0.4059,0.4189,Car,1.9635,4.4154,
111,3.670333,22500,619323.24,5809144.81,0.42998530717958605,8.93,0.5701,0.3951,0.411,Car,1.9635,4.4154,
112,3.7037,22500,619323.52,5809144.93,0.42828530717958646,8.94,0.5561,0.384,0.4022,Car,1.9635,4.4154,
113,3.737067,22500,619323.79,5809145.05,0.42668530717958664,8.95,0.5435,0.3725,0.3957,Car,1.9635,4.4154,
114,3.770433,22500,619324.06,5809145.17,0.4250853071795859,8.97,0.5332,0.3609,0.3924,Car,1.9635,4.4154,
115,3.8038,22500,619324.34,5809145.29,0.4234853071795861,8.98,0.5248,0.349,0.3919,Car,1.9635,4.4154,
116,3.837167,22500,619324.61,5809145.41,0.42198530717958604,8.99,0.5154,0.3368,0.39,Car,1.9635,4.4154,
117,3.870533,22500,619324.89,5809145.53,0.4203853071795862,9,0.505,0.3244,0.387,Car,1.9635,4.4154,
118,3.9039,22500,619325.16,5809145.65,0.41888530717958616,9.02,0.4958,0.3118,0.3854,Car,1.9635,4.4154,
119,3.937267,22500,619325.44,5809145.77,0.4174853071795859,9.03,0.4889,0.2989,0.3869,Car,1.9635,4.4154,
120,3.970633,22500,619325.72,5809145.9,0.41608530717958647,9.04,0.4844,0.2856,0.3912,Car,1.9635,4.4154,
121,4.004,22500,619325.99,5809146.02,0.4146853071795862,9.06,0.4797,0.2721,0.3951,Car,1.9635,4.4154,
122,4.037367,22500,619326.27,5809146.14,0.41338530717958655,9.07,0.4733,0.2583,0.3966,Car,1.9635,4.4154,
123,4.070733,22500,619326.55,5809146.25,0.412085307179586,9.08,0.4688,0.2443,0.4001,Car,1.9635,4.4154,
124,4.1041,22500,619326.83,5809146.37,0.41088530717958616,9.1,0.4672,0.23,0.4067,Car,1.9635,4.4154,
125,4.137467,22500,619327.11,5809146.49,0.4096853071795863,9.11,0.4685,0.2154,0.416,Car,1.9635,4.4154,
126,4.170833,22500,619327.39,5809146.61,0.4085853071795862,9.12,0.4701,0.2006,0.4252,Car,1.9635,4.4154,
127,4.2042,22500,619327.67,5809146.73,0.4074853071795861,9.14,0.4692,0.1852,0.4312,Car,1.9635,4.4154,
128,4.237567,22500,619327.95,5809146.85,0.40648530717958664,9.15,0.4719,0.1701,0.4401,Car,1.9635,4.4154,
129,4.270933,22500,619328.23,5809146.97,0.4054853071795863,9.17,0.4773,0.1542,0.4516,Car,1.9635,4.4154,
130,4.3043,22500,619328.51,5809147.09,0.4046853071795864,9.18,0.4864,0.1382,0.4664,Car,1.9635,4.4154,
131,4.337667,22500,619328.79,5809147.21,0.40378530717958583,9.2,0.4216,0.1234,0.4032,Car,1.9635,4.4154,
132,4.371033,22500,619329.08,5809147.33,0.40308530717958657,9.21,0.3838,0.1042,0.3694,Car,1.9635,4.4154,
133,4.4044,22500,619329.36,5809147.45,0.4023853071795864,9.22,0.3911,0.0871,0.3813,Car,1.9635,4.4154,
134,4.437767,22500,619329.64,5809147.57,0.40178530717958605,9.24,0.3992,0.0699,0.393,Car,1.9635,4.4154,
135,4.471133,22500,619329.93,5809147.69,0.40118530717958656,9.25,0.4094,0.0524,0.406,Car,1.9635,4.4154,
136,4.5045,22500,619330.21,5809147.8,0.40068530717958595,9.26,0.4235,0.0348,0.4221,Car,1.9635,4.4154,
137,4.537867,22500,619330.49,5809147.92,0.400285307179586,9.28,0.4395,0.0175,0.4392,Car,1.9635,4.4154,
138,4.571233,22500,619330.78,5809148.04,0.39988530717958604,9.29,0.453,0.0011,0.453,Car,1.9635,4.4154,
139,4.6046,22500,619331.06,5809148.16,0.39958530717958585,9.31,0.4643,-0.0151,0.4641,Car,1.9635,4.4154,
140,4.637967,22500,619331.35,5809148.29,0.3993853071795863,9.32,0.474,-0.0302,0.473,Car,1.9635,4.4154,
141,4.671333,22500,619331.64,5809148.41,0.3991853071795859,9.34,0.4836,-0.0449,0.4815,Car,1.9635,4.4154,
142,4.7047,22500,619331.93,5809148.53,0.3990853071795861,9.36,0.4962,-0.0588,0.4927,Car,1.9635,4.4154,
143,4.738067,22500,619332.21,5809148.65,0.39898530717958636,9.37,0.5103,-0.0718,0.5052,Car,1.9635,4.4154,
144,4.771433,22500,619332.5,5809148.77,0.3990853071795861,9.39,0.5232,-0.0843,0.5163,Car,1.9635,4.4154,
145,4.8048,22500,619332.79,5809148.89,0.3991853071795859,9.41,0.5346,-0.096,0.5259,Car,1.9635,4.4154,
146,4.838167,22500,619333.08,5809149.02,0.39928530717958655,9.42,0.5429,-0.1069,0.5323,Car,1.9635,4.4154,
147,4.871533,22500,619333.37,5809149.14,0.3994853071795861,9.44,0.5527,-0.1172,0.5401,Car,1.9635,4.4154,
148,4.9049,22500,619333.66,5809149.26,0.39978530717958627,9.46,0.5645,-0.1267,0.5501,Car,1.9635,4.4154,
149,4.938267,22500,619333.95,5809149.38,0.40008530717958646,9.48,0.5753,-0.1355,0.5591,Car,1.9635,4.4154,
150,4.971633,22500,619334.24,5809149.51,0.4004853071795864,9.5,0.5841,-0.1436,0.5661,Car,1.9635,4.4154,
151,5.005,22500,619334.53,5809149.63,0.40098530717958614,9.52,0.5904,-0.1511,0.5707,Car,1.9635,4.4154,
152,5.038367,22500,619334.82,5809149.76,0.40148530717958586,9.54,0.5969,-0.1577,0.5757,Car,1.9635,4.4154,
153,5.071733,22500,619335.12,5809149.88,0.40208530717958624,9.56,0.6062,-0.1637,0.5836,Car,1.9635,4.4154,
154,5.1051,22500,619335.41,5809150.01,0.4026853071795866,9.57,0.6139,-0.1688,0.5903,Car,1.9635,4.4154,
155,5.138467,22500,619335.7,5809150.13,0.4032853071795861,9.59,0.6201,-0.1736,0.5953,Car,1.9635,4.4154,
156,5.171833,22500,619336,5809150.26,0.40398530717958625,9.61,0.623,-0.1773,0.5973,Car,1.9635,4.4154,
157,5.2052,22500,619336.29,5809150.39,0.4046853071795864,9.63,0.6266,-0.1805,0.6,Car,1.9635,4.4154,
158,5.238567,22500,619336.59,5809150.52,0.40538530717958654,9.65,0.6327,-0.1829,0.6056,Car,1.9635,4.4154,
159,5.271933,22500,619336.88,5809150.64,0.4060853071795858,9.67,0.6373,-0.1849,0.6099,Car,1.9635,4.4154,
160,5.3053,22500,619337.18,5809150.77,0.40678530717958594,9.7,0.6402,-0.1856,0.6127,Car,1.9635,4.4154,
161,5.338667,22500,619337.47,5809150.9,0.4074853071795861,9.72,0.6709,-0.1844,0.6451,Car,1.9635,4.4154,
162,5.372033,22500,619337.77,5809151.03,0.40818530717958623,9.74,0.7446,-0.1856,0.7211,Car,1.9635,4.4154,
163,5.4054,22500,619338.07,5809151.16,0.4088853071795864,9.76,0.7459,-0.1845,0.7227,Car,1.9635,4.4154,
164,5.438767,22500,619338.37,5809151.29,0.4095853071795865,9.79,0.7501,-0.1826,0.7275,Car,1.9635,4.4154,
165,5.472133,22500,619338.67,5809151.42,0.41028530717958667,9.81,0.7588,-0.1801,0.7372,Car,1.9635,4.4154,
166,5.5055,22500,619338.97,5809151.55,0.4109853071795859,9.84,0.7687,-0.1769,0.748,Car,1.9635,4.4154,
167,5.538867,22500,619339.27,5809151.69,0.4115853071795863,9.86,0.7752,-0.173,0.7556,Car,1.9635,4.4154,
168,5.572233,22500,619339.57,5809151.82,0.41228530717958645,9.89,0.7801,-0.1689,0.7616,Car,1.9635,4.4154,
169,5.6056,22500,619339.87,5809151.95,0.41288530717958594,9.91,0.7873,-0.1647,0.7698,Car,1.9635,4.4154,
170,5.638967,22500,619340.17,5809152.09,0.4135853071795861,9.94,0.7964,-0.1598,0.7802,Car,1.9635,4.4154,
171,5.672333,22500,619340.47,5809152.22,0.41418530717958646,9.96,0.8099,-0.1552,0.7949,Car,1.9635,4.4154,
172,5.7057,22500,619340.78,5809152.35,0.41478530717958595,9.99,0.824,-0.1503,0.8101,Car,1.9635,4.4154,
173,5.739067,22500,619341.08,5809152.49,0.4153853071795863,10.02,0.8336,-0.1452,0.8208,Car,1.9635,4.4154,
174,5.772433,22500,619341.39,5809152.62,0.41588530717958605,10.05,0.8388,-0.14,0.8271,Car,1.9635,4.4154,
175,5.8058,22500,619341.69,5809152.76,0.41648530717958643,10.07,0.8395,-0.1344,0.8287,Car,1.9635,4.4154,
176,5.839167,22500,619342,5809152.9,0.41698530717958615,10.1,0.8417,-0.1288,0.8318,Car,1.9635,4.4154,
177,5.872533,22500,619342.31,5809153.03,0.4174853071795859,10.13,0.8466,-0.1232,0.8376,Car,1.9635,4.4154,
178,5.9059,22500,619342.61,5809153.17,0.4179853071795865,10.16,0.8489,-0.1172,0.8408,Car,1.9635,4.4154,
179,5.939267,22500,619342.92,5809153.31,0.4184853071795862,10.19,0.8468,-0.1112,0.8394,Car,1.9635,4.4154,
180,5.972633,22500,619343.23,5809153.45,0.41898530717958593,10.21,0.8399,-0.105,0.8333,Car,1.9635,4.4154,
181,6.006,22500,619343.55,5809153.59,0.4193853071795859,10.24,0.8349,-0.0986,0.8291,Car,1.9635,4.4154,
182,6.039367,22500,619343.86,5809153.73,0.4198853071795865,10.27,0.8324,-0.092,0.8273,Car,1.9635,4.4154,
183,6.072733,22500,619344.17,5809153.87,0.42028530717958645,10.3,0.8274,-0.0854,0.823,Car,1.9635,4.4154,
184,6.1061,22500,619344.49,5809154.01,0.4206853071795864,10.32,0.8178,-0.0784,0.814,Car,1.9635,4.4154,
185,6.139467,22500,619344.8,5809154.15,0.42108530717958637,10.35,0.8038,-0.0715,0.8006,Car,1.9635,4.4154,
186,6.172833,22500,619345.12,5809154.3,0.4214853071795863,10.38,0.7912,-0.0642,0.7886,Car,1.9635,4.4154,
187,6.2062,22500,619345.43,5809154.44,0.4217853071795865,10.4,0.7815,-0.0568,0.7795,Car,1.9635,4.4154,
188,6.239567,22500,619345.75,5809154.58,0.42218530717958647,10.43,0.7692,-0.0494,0.7676,Car,1.9635,4.4154,
189,6.272933,22500,619346.07,5809154.73,0.42248530717958666,10.45,0.7525,-0.0415,0.7513,Car,1.9635,4.4154,
190,6.3063,22500,619346.39,5809154.87,0.4226853071795862,10.48,0.7314,-0.0337,0.7306,Car,1.9635,4.4154,
191,6.339667,22500,619346.71,5809155.01,0.4229853071795864,10.5,0.6171,-0.0353,0.6161,Car,1.9635,4.4154,
192,6.373033,22500,619347.03,5809155.16,0.4231853071795859,10.52,0.5591,-0.0294,0.5583,Car,1.9635,4.4154,
193,6.4064,22500,619347.35,5809155.3,0.42338530717958633,10.54,0.5448,-0.0219,0.5444,Car,1.9635,4.4154,
194,6.439767,22500,619347.68,5809155.45,0.4234853071795861,10.56,0.5372,-0.0142,0.537,Car,1.9635,4.4154,
195,6.473133,22500,619348,5809155.6,0.42358530717958587,10.58,0.5367,-0.0062,0.5367,Car,1.9635,4.4154,
196,6.5065,22500,619348.32,5809155.74,0.4236853071795865,10.59,0.5324,0.0017,0.5324,Car,1.9635,4.4154,
197,6.539867,22500,619348.65,5809155.89,0.4237853071795863,10.61,0.5215,0.0092,0.5214,Car,1.9635,4.4154,
198,6.573233,22500,619348.97,5809156.04,0.42388530717958606,10.63,0.5145,0.0163,0.5143,Car,1.9635,4.4154,
199,6.6066,22500,619349.3,5809156.18,0.42388530717958606,10.65,0.5094,0.0227,0.5089,Car,1.9635,4.4154,
200,6.639967,22500,619349.62,5809156.33,0.42388530717958606,10.66,0.5061,0.0285,0.5053,Car,1.9635,4.4154,
201,6.673333,22500,619349.95,5809156.48,0.4237853071795863,10.68,0.5133,0.0339,0.5122,Car,1.9635,4.4154,
202,6.7067,22500,619350.28,5809156.62,0.4236853071795865,10.7,0.5173,0.0386,0.5159,Car,1.9635,4.4154,
203,6.740067,22500,619350.6,5809156.77,0.42358530717958587,10.71,0.5059,0.0426,0.5041,Car,1.9635,4.4154,
204,6.773433,22500,619350.93,5809156.92,0.4234853071795861,10.73,0.4828,0.0462,0.4806,Car,1.9635,4.4154,
205,6.8068,22500,619351.26,5809157.07,0.42338530717958633,10.74,0.4479,0.0489,0.4452,Car,1.9635,4.4154,
206,6.840167,22500,619351.59,5809157.21,0.4231853071795859,10.76,0.5365,0.0676,0.5322,Car,1.9635,4.4154,
207,6.873533,22500,619351.91,5809157.36,0.4231853071795859,10.78,0.5126,0.0697,0.5079,Car,1.9635,4.4154,
208,6.9069,22500,619352.24,5809157.51,0.42308530717958615,10.8,0.487,0.0714,0.4817,Car,1.9635,4.4154,
209,6.940267,22500,619352.56,5809157.65,0.4228853071795866,10.81,0.4645,0.0724,0.4588,Car,1.9635,4.4154,
210,6.973633,22500,619352.89,5809157.8,0.42278530717958596,10.83,0.4451,0.0727,0.4391,Car,1.9635,4.4154,
211,7.007,22500,619353.22,5809157.95,0.4225853071795864,10.84,0.4293,0.0725,0.4231,Car,1.9635,4.4154,
212,7.040367,22500,619353.54,5809158.09,0.42228530717958623,10.85,0.4248,0.0744,0.4182,Car,1.9635,4.4154,
213,7.073733,22500,619353.87,5809158.24,0.4220853071795858,10.85,0.4175,0.0761,0.4105,Car,1.9635,4.4154,
214,7.1071,22500,619354.2,5809158.39,0.4217853071795865,10.86,0.4136,0.0778,0.4062,Car,1.9635,4.4154,
215,7.140467,22500,619354.53,5809158.54,0.4214853071795863,10.86,0.4131,0.079,0.4055,Car,1.9635,4.4154,
216,7.173833,22500,619354.87,5809158.68,0.42118530717958613,10.87,0.4164,0.08,0.4086,Car,1.9635,4.4154,
217,7.2072,22500,619355.2,5809158.83,0.4209853071795866,10.87,0.4173,0.0809,0.4094,Car,1.9635,4.4154,
218,7.240567,22500,619355.53,5809158.98,0.4206853071795864,10.88,0.4152,0.0814,0.4072,Car,1.9635,4.4154,
219,7.273933,22500,619355.87,5809159.13,0.4203853071795862,10.89,0.4173,0.0815,0.4093,Car,1.9635,4.4154,
