ID,TIMESTAMP,OBJID,UTM_X,UTM_Y,UTM_ANGLE,V,ACC,ACC_LAT,ACC_TAN,CLASS,WIDTH,LENGTH,TRAILER_ID
22,0.7007,23096,619289.67,5809138.48,4.446085307179587,7.98,2.3375,2.3371,-0.0455,Car,1.8656,4.8558,
23,0.734067,23096,619289.59,5809138.22,4.438685307179586,7.98,2.4219,2.4213,-0.0548,Car,1.8656,4.8558,
24,0.767433,23096,619289.5,5809137.97,4.430685307179586,7.98,2.5049,2.5042,0.0564,Car,1.8656,4.8558,
25,0.8008,23096,619289.41,5809137.72,4.4221853071795865,7.98,2.5793,2.579,0.0402,Car,1.8656,4.8558,
26,0.834167,23096,619289.32,5809137.46,4.413285307179587,7.98,2.6482,2.6481,0.0216,Car,1.8656,4.8558,
27,0.867533,23096,619289.22,5809137.21,4.403985307179586,7.98,2.7111,2.7111,-0.0003,Car,1.8656,4.8558,
28,0.9009,23096,619289.13,5809136.96,4.394185307179586,7.98,2.7685,2.7684,-0.0183,Car,1.8656,4.8558,
29,0.934267,23096,619289.02,5809136.72,4.383785307179586,7.98,2.8201,2.82,-0.0311,Car,1.8656,4.8558,
30,0.967633,23096,619288.92,5809136.47,4.372985307179587,7.98,2.8659,2.8657,-0.039,Car,1.8656,4.8558,
31,1.001,23096,619288.81,5809136.23,4.361685307179586,7.97,2.9058,2.9054,-0.0491,Car,1.8656,4.8558,
32,1.034367,23096,619288.7,5809135.99,4.349885307179586,7.97,2.9404,2.9397,-0.0627,Car,1.8656,4.8558,
33,1.067733,23096,619288.58,5809135.75,4.337685307179586,7.97,2.9685,2.9677,-0.072,Car,1.8656,4.8558,
34,1.1011,23096,619288.46,5809135.51,4.325185307179586,7.97,2.9911,2.9901,-0.0766,Car,1.8656,4.8558,
35,1.134467,23096,619288.34,5809135.27,4.312385307179586,7.97,3.0075,3.0065,-0.0759,Car,1.8656,4.8558,
36,1.167833,23096,619288.22,5809135.04,4.299385307179586,7.96,3.018,3.017,-0.0777,Car,1.8656,4.8558,
37,1.2012,23096,619288.09,5809134.81,4.286285307179586,7.96,3.0231,3.022,-0.0827,Car,1.8656,4.8558,
38,1.234567,23096,619287.96,5809134.58,4.273085307179587,7.96,3.0216,3.0205,-0.0838,Car,1.8656,4.8558,
39,1.267933,23096,619287.82,5809134.35,4.259885307179586,7.95,3.0142,3.0132,-0.0798,Car,1.8656,4.8558,
40,1.3013,23096,619287.69,5809134.13,4.246585307179586,7.95,3.0016,3.0011,-0.0523,Car,1.8656,4.8558,
41,1.334667,23096,619287.55,5809133.9,4.233385307179587,7.95,2.9812,2.9807,-0.0505,Car,1.8656,4.8558,
42,1.368033,23096,619287.4,5809133.68,4.220185307179586,7.95,2.96,2.9599,0.0282,Car,1.8656,4.8558,
43,1.4014,23096,619287.26,5809133.46,4.207085307179586,7.95,2.9327,2.9322,0.0495,Car,1.8656,4.8558,
44,1.434767,23096,619287.11,5809133.25,4.193985307179586,7.95,2.8999,2.8988,0.0775,Car,1.8656,4.8558,
45,1.468133,23096,619286.96,5809133.03,4.181085307179586,7.96,2.8628,2.8606,0.1113,Car,1.8656,4.8558,
46,1.5015,23096,619286.8,5809132.82,4.168285307179586,7.96,2.8211,2.817,0.1504,Car,1.8656,4.8558,
47,1.534867,23096,619286.65,5809132.6,4.155585307179586,7.97,2.7754,2.769,0.188,Car,1.8656,4.8558,
48,1.568233,23096,619286.49,5809132.39,4.142985307179586,7.97,2.7291,2.7202,0.2202,Car,1.8656,4.8558,
49,1.6016,23096,619286.33,5809132.18,4.130685307179586,7.98,2.683,2.6713,0.2495,Car,1.8656,4.8558,
50,1.634967,23096,619286.16,5809131.98,4.118385307179587,7.99,2.6369,2.6224,0.2761,Car,1.8656,4.8558,
51,1.668333,23096,619286,5809131.77,4.106385307179586,8,2.5917,2.5737,0.3054,Car,1.8656,4.8558,
52,1.7017,23096,619285.83,5809131.56,4.094485307179586,8.01,2.5475,2.5248,0.3396,Car,1.8656,4.8558,
53,1.735067,23096,619285.65,5809131.36,4.082785307179586,8.02,2.5039,2.4764,0.37,Car,1.8656,4.8558,
54,1.768433,23096,619285.48,5809131.16,4.0711853071795865,8.04,2.4597,2.4283,0.3917,Car,1.8656,4.8558,
55,1.8018,23096,619285.3,5809130.96,4.059885307179586,8.05,2.4147,2.3805,0.4051,Car,1.8656,4.8558,
56,1.835167,23096,619285.13,5809130.76,4.048685307179586,8.06,2.3698,2.3329,0.4168,Car,1.8656,4.8558,
57,1.868533,23096,619284.94,5809130.56,4.037785307179586,8.08,2.3265,2.2857,0.434,Car,1.8656,4.8558,
58,1.9019,23096,619284.76,5809130.37,4.027085307179586,8.09,2.2836,2.2388,0.4503,Car,1.8656,4.8558,
59,1.935267,23096,619284.58,5809130.17,4.016485307179586,8.11,2.2395,2.1921,0.458,Car,1.8656,4.8558,
60,1.968633,23096,619284.39,5809129.98,4.006185307179586,8.12,2.1939,2.1457,0.4575,Car,1.8656,4.8558,
61,2.002,23096,619284.2,5809129.78,3.9959853071795863,8.14,2.148,2.0992,0.4552,Car,1.8656,4.8558,
62,2.035367,23096,619284.01,5809129.59,3.9860853071795863,8.15,2.1039,2.0533,0.4584,Car,1.8656,4.8558,
63,2.068733,23096,619283.81,5809129.4,3.976285307179586,8.17,2.0595,2.0073,0.4607,Car,1.8656,4.8558,
64,2.1021,23096,619283.62,5809129.21,3.9666853071795862,8.18,2.0137,1.9618,0.4544,Car,1.8656,4.8558,
65,2.135467,23096,619283.42,5809129.02,3.9572853071795864,8.2,1.9661,1.9162,0.4399,Car,1.8656,4.8558,
66,2.168833,23096,619283.22,5809128.83,3.9481853071795863,8.21,1.9182,1.8709,0.4235,Car,1.8656,4.8558,
67,2.2022,23096,619283.01,5809128.65,3.9391853071795864,8.23,1.8718,1.8257,0.4129,Car,1.8656,4.8558,
68,2.235567,23096,619282.81,5809128.46,3.930485307179586,8.24,1.8252,1.7806,0.4012,Car,1.8656,4.8558,
69,2.268933,23096,619282.6,5809128.28,3.9218853071795863,8.25,1.7771,1.7358,0.3809,Car,1.8656,4.8558,
70,2.3023,23096,619282.4,5809128.09,3.913585307179586,8.27,1.7273,1.6909,0.3524,Car,1.8656,4.8558,
71,2.335667,23096,619282.19,5809127.91,3.9054853071795863,8.28,1.6692,1.6447,0.285,Car,1.8656,4.8558,
72,2.369033,23096,619281.98,5809127.73,3.897585307179586,8.29,1.6271,1.6029,0.279,Car,1.8656,4.8558,
73,2.4024,23096,619281.76,5809127.55,3.8898853071795862,8.29,1.5793,1.5588,0.2536,Car,1.8656,4.8558,
74,2.435767,23096,619281.55,5809127.37,3.8823853071795864,8.3,1.5316,1.5148,0.226,Car,1.8656,4.8558,
75,2.469133,23096,619281.33,5809127.19,3.8751853071795863,8.31,1.4839,1.4709,0.1961,Car,1.8656,4.8558,
76,2.5025,23096,619281.12,5809127.02,3.8680853071795864,8.32,1.4363,1.4271,0.1615,Car,1.8656,4.8558,
77,2.535867,23096,619280.9,5809126.84,3.8612853071795863,8.32,1.3894,1.3838,0.1248,Car,1.8656,4.8558,
78,2.569233,23096,619280.68,5809126.66,3.8545853071795864,8.32,1.3443,1.3411,0.0928,Car,1.8656,4.8558,
79,2.6026,23096,619280.46,5809126.49,3.848185307179586,8.33,1.3008,1.2991,0.0673,Car,1.8656,4.8558,
80,2.635967,23096,619280.24,5809126.32,3.841885307179586,8.33,1.2587,1.2578,0.0479,Car,1.8656,4.8558,
81,2.669333,23096,619280.02,5809126.15,3.835785307179586,8.33,1.2174,1.217,0.0314,Car,1.8656,4.8558,
82,2.7027,23096,619279.8,5809125.98,3.8299853071795864,8.33,1.1771,1.177,0.01,Car,1.8656,4.8558,
83,2.736067,23096,619279.58,5809125.81,3.8242853071795864,8.33,1.1378,1.1377,-0.013,Car,1.8656,4.8558,
84,2.769433,23096,619279.35,5809125.64,3.8187853071795863,8.33,1.0993,1.0988,-0.0319,Car,1.8656,4.8558,
85,2.8028,23096,619279.13,5809125.47,3.8134853071795862,8.33,1.0618,1.0608,-0.0465,Car,1.8656,4.8558,
86,2.836167,23096,619278.9,5809125.31,3.8082853071795864,8.33,1.0251,1.0235,-0.0571,Car,1.8656,4.8558,
87,2.869533,23096,619278.68,5809125.14,3.8033853071795862,8.32,0.9895,0.987,-0.0708,Car,1.8656,4.8558,
88,2.9029,23096,619278.46,5809124.98,3.798685307179586,8.32,0.9548,0.9508,-0.0866,Car,1.8656,4.8558,
89,2.936267,23096,619278.23,5809124.82,3.794085307179586,8.32,0.9206,0.9153,-0.0983,Car,1.8656,4.8558,
90,2.969633,23096,619278.01,5809124.65,3.789685307179586,8.32,0.887,0.8807,-0.1057,Car,1.8656,4.8558,
91,3.003,23096,619277.78,5809124.49,3.785485307179586,8.31,0.8534,0.8464,-0.1092,Car,1.8656,4.8558,
92,3.036367,23096,619277.56,5809124.33,3.7813853071795864,8.31,0.8211,0.8129,-0.1157,Car,1.8656,4.8558,
93,3.069733,23096,619277.33,5809124.18,3.7773853071795864,8.3,0.7896,0.7798,-0.1245,Car,1.8656,4.8558,
94,3.1031,23096,619277.1,5809124.02,3.7735853071795864,8.3,0.7583,0.7473,-0.129,Car,1.8656,4.8558,
95,3.136467,23096,619276.88,5809123.86,3.7699853071795864,8.3,0.727,0.7154,-0.1293,Car,1.8656,4.8558,
96,3.169833,23096,619276.65,5809123.7,3.766485307179586,8.29,0.6955,0.684,-0.1258,Car,1.8656,4.8558,
97,3.2032,23096,619276.42,5809123.55,3.7629853071795862,8.29,0.665,0.6531,-0.1249,Car,1.8656,4.8558,
98,3.236567,23096,619276.19,5809123.39,3.759785307179586,8.28,0.6357,0.6229,-0.1266,Car,1.8656,4.8558,
99,3.269933,23096,619275.97,5809123.24,3.756585307179586,8.28,0.6059,0.5931,-0.1241,Car,1.8656,4.8558,
100,3.3033,23096,619275.74,5809123.08,3.7535853071795864,8.27,0.5758,0.5638,-0.1171,Car,1.8656,4.8558,
101,3.336667,23096,619275.51,5809122.93,3.7505853071795863,8.27,0.5404,0.5374,-0.0569,Car,1.8656,4.8558,
102,3.370033,23096,619275.28,5809122.78,3.747785307179586,8.27,0.5108,0.5107,-0.0115,Car,1.8656,4.8558,
103,3.4034,23096,619275.05,5809122.62,3.745085307179586,8.27,0.4826,0.4826,-0.0031,Car,1.8656,4.8558,
104,3.436767,23096,619274.82,5809122.47,3.742485307179586,8.27,0.4553,0.4553,0.0042,Car,1.8656,4.8558,
105,3.470133,23096,619274.59,5809122.32,3.739985307179586,8.27,0.4282,0.4281,0.0112,Car,1.8656,4.8558,
106,3.5035,23096,619274.36,5809122.17,3.737685307179586,8.27,0.4018,0.4014,0.0177,Car,1.8656,4.8558,
107,3.536867,23096,619274.13,5809122.02,3.735385307179586,8.27,0.3894,0.3884,0.0274,Car,1.8656,4.8558,
108,3.570233,23096,619273.9,5809121.87,3.7331853071795864,8.27,0.3774,0.3755,0.038,Car,1.8656,4.8558,
109,3.6036,23096,619273.67,5809121.72,3.731185307179586,8.27,0.3655,0.3627,0.0456,Car,1.8656,4.8558,
110,3.636967,23096,619273.44,5809121.56,3.729285307179586,8.27,0.3533,0.3497,0.0502,Car,1.8656,4.8558,
111,3.670333,23096,619273.21,5809121.42,3.727385307179586,8.27,0.3406,0.3367,0.0512,Car,1.8656,4.8558,
112,3.7037,23096,619272.98,5809121.27,3.725685307179586,8.27,0.3281,0.3239,0.0524,Car,1.8656,4.8558,
113,3.737067,23096,619272.74,5809121.12,3.7240853071795863,8.27,0.3159,0.3108,0.0567,Car,1.8656,4.8558,
114,3.770433,23096,619272.51,5809120.97,3.7225853071795862,8.27,0.304,0.2979,0.0609,Car,1.8656,4.8558,
115,3.8038,23096,619272.28,5809120.82,3.7211853071795864,8.27,0.2922,0.2849,0.065,Car,1.8656,4.8558,
116,3.837167,23096,619272.05,5809120.67,3.7198853071795863,8.27,0.2806,0.2719,0.0692,Car,1.8656,4.8558,
117,3.870533,23096,619271.82,5809120.52,3.7186853071795865,8.27,0.2692,0.2588,0.074,Car,1.8656,4.8558,
118,3.9039,23096,619271.58,5809120.37,3.717485307179586,8.27,0.2583,0.2456,0.0799,Car,1.8656,4.8558,
119,3.937267,23096,619271.35,5809120.22,3.7164853071795863,8.27,0.2478,0.2326,0.0856,Car,1.8656,4.8558,
120,3.970633,23096,619271.11,5809120.07,3.7156853071795863,8.27,0.238,0.2197,0.0916,Car,1.8656,4.8558,
121,4.004,23096,619270.88,5809119.92,3.7148853071795864,8.28,0.2284,0.2063,0.098,Car,1.8656,4.8558,
122,0,23097,619279.1,5809124.54,3.771185307179586,8,0.0518,-0.0401,-0.0328,Car,1.7321,4.253,
123,0.033367,23097,619278.88,5809124.39,3.7611853071795864,8,0.052,-0.0452,-0.0256,Car,1.7321,4.253,
124,0.066733,23097,619278.65,5809124.25,3.7526853071795863,8,0.0521,-0.0495,-0.0164,Car,1.7321,4.253,
125,0.1001,23097,619278.43,5809124.11,3.745685307179586,8,0.0545,-0.054,0.0068,Car,1.7321,4.253,
126,0.133467,23097,619278.2,5809123.96,3.7396853071795864,8,0.0729,-0.0583,0.0438,Car,1.7321,4.253,
127,0.166833,23097,619277.98,5809123.82,3.734685307179586,8,0.104,-0.0626,0.0831,Car,1.7321,4.253,
128,0.2002,23097,619277.75,5809123.68,3.7305853071795863,8.01,0.1396,-0.067,0.1224,Car,1.7321,4.253,
129,0.233567,23097,619277.52,5809123.53,3.7270853071795864,8.01,0.1788,-0.0711,0.1641,Car,1.7321,4.253,
130,0.266933,23097,619277.3,5809123.39,3.724185307179586,8.02,0.2192,-0.0754,0.2058,Car,1.7321,4.253,
131,0.3003,23097,619277.08,5809123.25,3.7217853071795863,8.03,0.2601,-0.0795,0.2477,Car,1.7321,4.253,
132,0.333667,23097,619276.85,5809123.1,3.719785307179586,8.03,0.1284,-0.083,0.0981,Car,1.7321,4.253,
133,0.367033,23097,619276.63,5809122.96,3.718085307179586,8.04,0.1463,-0.0871,0.1175,Car,1.7321,4.253,
134,0.4004,23097,619276.4,5809122.82,3.7167853071795864,8.04,0.1882,-0.0912,0.1646,Car,1.7321,4.253,
135,0.433767,23097,619276.18,5809122.67,3.7156853071795863,8.05,0.2473,-0.0955,0.2281,Car,1.7321,4.253,
136,0.467133,23097,619275.95,5809122.53,3.714785307179586,8.06,0.3229,-0.0992,0.3073,Car,1.7321,4.253,
137,0.5005,23097,619275.73,5809122.38,3.714085307179586,8.04,0.1947,-0.0716,0.1811,Car,1.7321,4.253,
138,0.533867,23097,619275.5,5809122.24,3.7135853071795863,8.04,0.2389,-0.0753,0.2267,Car,1.7321,4.253,
139,0.567233,23097,619275.28,5809122.1,3.7131853071795864,8.05,0.27,-0.0786,0.2583,Car,1.7321,4.253,
140,0.6006,23097,619275.05,5809121.95,3.712885307179586,8.06,0.2928,-0.0811,0.2813,Car,1.7321,4.253,
141,0.633967,23097,619274.83,5809121.81,3.7126853071795862,8.07,0.3078,-0.0832,0.2963,Car,1.7321,4.253,
142,0.667333,23097,619274.6,5809121.66,3.712585307179586,8.08,0.4615,-0.0823,0.4542,Car,1.7321,4.253,
143,0.7007,23097,619274.37,5809121.52,3.712585307179586,8.1,0.4971,-0.083,0.4901,Car,1.7321,4.253,
144,0.734067,23097,619274.15,5809121.37,3.7126853071795862,8.12,0.5196,-0.0833,0.5129,Car,1.7321,4.253,
145,0.767433,23097,619273.92,5809121.23,3.7127853071795864,8.13,0.5278,-0.0828,0.5212,Car,1.7321,4.253,
146,0.8008,23097,619273.69,5809121.08,3.712885307179586,8.15,0.5216,-0.0818,0.5152,Car,1.7321,4.253,
147,0.834167,23097,619273.47,5809120.93,3.713085307179586,8.17,0.5191,-0.0803,0.5128,Car,1.7321,4.253,
148,0.867533,23097,619273.24,5809120.79,3.7133853071795864,8.17,0.5361,-0.0811,0.5299,Car,1.7321,4.253,
149,0.9009,23097,619273.01,5809120.64,3.713685307179586,8.18,0.5568,-0.082,0.5507,Car,1.7321,4.253,
150,0.934267,23097,619272.79,5809120.49,3.7139853071795863,8.19,0.5752,-0.0829,0.5692,Car,1.7321,4.253,
151,0.967633,23097,619272.56,5809120.35,3.714285307179586,8.19,0.5906,-0.0834,0.5847,Car,1.7321,4.253,
152,1.001,23097,619272.33,5809120.2,3.7146853071795864,8.2,0.603,-0.0839,0.5972,Car,1.7321,4.253,
153,1.034367,23097,619272.1,5809120.05,3.7150853071795864,8.21,0.6195,-0.0845,0.6138,Car,1.7321,4.253,
154,1.067733,23097,619271.87,5809119.9,3.7154853071795864,8.22,0.6402,-0.0846,0.6346,Car,1.7321,4.253,
155,1.1011,23097,619271.64,5809119.75,3.715985307179586,8.23,0.658,-0.0848,0.6525,Car,1.7321,4.253,
156,1.134467,23097,619271.41,5809119.6,3.716385307179586,8.23,0.6725,-0.0848,0.6671,Car,1.7321,4.253,
157,1.167833,23097,619271.17,5809119.45,3.7167853071795864,8.24,0.6829,-0.0845,0.6777,Car,1.7321,4.253,
158,1.2012,23097,619270.94,5809119.29,3.717085307179586,8.25,0.6981,-0.084,0.6931,Car,1.7321,4.253,
159,1.234567,23097,619270.7,5809119.14,3.717485307179586,8.26,0.7189,-0.0832,0.7141,Car,1.7321,4.253,
160,1.267933,23097,619270.46,5809118.98,3.7177853071795863,8.27,0.7357,-0.0823,0.7311,Car,1.7321,4.253,
161,1.3013,23097,619270.22,5809118.83,3.7179853071795863,8.29,0.7479,-0.0808,0.7435,Car,1.7321,4.253,
162,1.334667,23097,619269.98,5809118.67,3.7181853071795863,8.3,0.7546,-0.0789,0.7504,Car,1.7321,4.253,
163,0,23098,619300.78,5809174.63,3.2337853071795863,1.78,0.8682,-0.1684,-0.8517,Pedestrian,0.8333,0.8333,
164,0.033367,23098,619300.72,5809174.63,3.2388853071795864,1.75,0.9166,-0.2014,-0.8942,Pedestrian,0.8333,0.8333,
165,0.066733,23098,619300.65,5809174.63,3.243585307179586,1.72,0.9872,-0.2179,-0.9629,Pedestrian,0.8333,0.8333,
166,0.1001,23098,619300.58,5809174.63,3.2531853071795864,1.69,0.9905,-0.2515,-0.9581,Pedestrian,0.8333,0.8333,
167,0.133467,23098,619300.51,5809174.63,3.258085307179586,1.66,0.9065,-0.259,-0.8687,Pedestrian,0.8333,0.8333,
168,0.166833,23098,619300.45,5809174.63,3.2627853071795863,1.63,0.7775,-0.2955,-0.7191,Pedestrian,0.8333,0.8333,
169,0.2002,23098,619300.39,5809174.63,3.267385307179586,1.61,0.6257,-0.279,-0.56,Pedestrian,0.8333,0.8333,
170,0.233567,23098,619300.33,5809174.63,3.2720853071795863,1.59,0.5542,-0.3218,-0.4512,Pedestrian,0.8333,0.8333,
171,0.266933,23098,619300.27,5809174.63,3.276585307179586,1.58,0.5244,-0.3992,-0.34,Pedestrian,0.8333,0.8333,
172,0.3003,23098,619300.22,5809174.63,3.2810853071795862,1.57,0.4571,-0.3734,-0.2636,Pedestrian,0.8333,0.8333,
173,0.333667,23098,619300.16,5809174.63,3.285485307179586,1.56,0.423,-0.3592,-0.2233,Pedestrian,0.8333,0.8333,
174,0.367033,23098,619300.11,5809174.63,3.294285307179586,1.55,0.4825,-0.4365,-0.2056,Pedestrian,0.8333,0.8333,
175,0.4004,23098,619300.05,5809174.63,3.298685307179586,1.55,0.4429,-0.4245,-0.1265,Pedestrian,0.8333,0.8333,
176,0.433767,23098,619300,5809174.62,3.302885307179586,1.54,0.4893,-0.4838,-0.073,Pedestrian,0.8333,0.8333,
177,0.467133,23098,619299.95,5809174.62,3.3069853071795863,1.54,0.4584,-0.4573,-0.032,Pedestrian,0.8333,0.8333,
178,0.5005,23098,619299.89,5809174.62,3.311285307179586,1.66,0.5319,-0.3315,-0.416,Pedestrian,0.8333,0.8333,
179,0.533867,23098,619299.84,5809174.62,3.315285307179586,1.65,0.5314,-0.3442,-0.4048,Pedestrian,0.8333,0.8333,
180,0.567233,23098,619299.79,5809174.62,3.319285307179586,1.64,0.5611,-0.3625,-0.4284,Pedestrian,0.8333,0.8333,
181,0.6006,23098,619299.74,5809174.61,3.3231853071795863,1.62,0.56,-0.3819,-0.4095,Pedestrian,0.8333,0.8333,
182,0.633967,23098,619299.69,5809174.61,3.3271853071795863,1.61,0.5323,-0.3973,-0.3543,Pedestrian,0.8333,0.8333,
183,0.667333,23098,619299.64,5809174.6,3.331085307179586,1.6,0.4835,-0.3975,-0.2752,Pedestrian,0.8333,0.8333,
184,0.7007,23098,619299.59,5809174.6,3.334885307179586,1.59,0.43,-0.3904,-0.1801,Pedestrian,0.8333,0.8333,
185,0.734067,23098,619299.54,5809174.59,3.3385853071795863,1.59,0.4499,-0.4352,-0.114,Pedestrian,0.8333,0.8333,
186,0.767433,23098,619299.49,5809174.59,3.342285307179586,1.58,0.4479,-0.4437,-0.061,Pedestrian,0.8333,0.8333,
187,0.8008,23098,619299.44,5809174.58,3.3459853071795864,1.58,0.431,-0.4297,-0.033,Pedestrian,0.8333,0.8333,
188,0.834167,23098,619299.39,5809174.58,3.349585307179586,1.58,0.4438,-0.4428,-0.0292,Pedestrian,0.8333,0.8333,
189,0.867533,23098,619299.33,5809174.57,3.3532853071795863,1.58,0.4642,-0.4642,-0.0072,Pedestrian,0.8333,0.8333,
190,0.9009,23098,619299.28,5809174.56,3.3568853071795863,1.58,0.4476,-0.4473,0.0161,Pedestrian,0.8333,0.8333,
191,0.934267,23098,619299.23,5809174.55,3.3637853071795862,1.58,0.4628,-0.4619,0.0292,Pedestrian,0.8333,0.8333,
192,0.967633,23098,619299.18,5809174.54,3.367285307179586,1.58,0.4659,-0.4647,0.0343,Pedestrian,0.8333,0.8333,
193,1.001,23098,619299.13,5809174.53,3.3705853071795864,1.58,0.4696,-0.4674,0.0456,Pedestrian,0.8333,0.8333,
194,1.034367,23098,619299.08,5809174.52,3.3738853071795862,1.58,0.4616,-0.459,0.0484,Pedestrian,0.8333,0.8333,
195,1.067733,23098,619299.03,5809174.51,3.3802853071795864,1.59,0.4554,-0.4515,0.059,Pedestrian,0.8333,0.8333,
196,1.1011,23098,619298.97,5809174.5,3.3833853071795863,1.59,0.4754,-0.4717,0.0591,Pedestrian,0.8333,0.8333,
197,1.134467,23098,619298.92,5809174.48,3.3865853071795864,1.59,0.465,-0.4617,0.0548,Pedestrian,0.8333,0.8333,
198,1.167833,23098,619298.87,5809174.47,3.3924853071795864,1.59,0.47,-0.4677,0.0461,Pedestrian,0.8333,0.8333,
199,1.2012,23098,619298.82,5809174.46,3.3953853071795863,1.59,0.4468,-0.4459,0.0289,Pedestrian,0.8333,0.8333,
200,1.234567,23098,619298.76,5809174.44,3.400985307179586,1.59,0.4439,-0.4429,0.0301,Pedestrian,0.8333,0.8333,
201,1.267933,23098,619298.71,5809174.43,3.4081853071795862,1.59,0.4621,-0.4615,0.0245,Pedestrian,0.8333,0.8333,
202,1.3013,23098,619298.66,5809174.41,3.4155853071795863,1.59,0.4276,-0.4275,-0.008,Pedestrian,0.8333,0.8333,
203,1.334667,23098,619298.61,5809174.39,3.4206853071795864,1.59,0.4352,-0.434,-0.0321,Pedestrian,0.8333,0.8333,
204,1.368033,23098,619298.56,5809174.38,3.427885307179586,1.59,0.4418,-0.4366,-0.0677,Pedestrian,0.8333,0.8333,
205,1.4014,23098,619298.5,5809174.36,3.435085307179586,1.59,0.4257,-0.4197,-0.0712,Pedestrian,0.8333,0.8333,
206,1.434767,23098,619298.45,5809174.34,3.444085307179586,1.59,0.4291,-0.4164,-0.1036,Pedestrian,0.8333,0.8333,
207,1.468133,23098,619298.4,5809174.33,3.4504853071795862,1.58,0.4183,-0.3942,-0.1399,Pedestrian,0.8333,0.8333,
208,1.5015,23098,619298.35,5809174.31,3.4568853071795864,1.58,0.4396,-0.4051,-0.1708,Pedestrian,0.8333,0.8333,
209,1.534867,23098,619298.3,5809174.29,3.4646853071795864,1.57,0.4362,-0.3805,-0.2132,Pedestrian,0.8333,0.8333,
210,1.568233,23098,619298.25,5809174.27,3.470385307179586,1.56,0.4559,-0.3864,-0.2419,Pedestrian,0.8333,0.8333,
211,1.6016,23098,619298.2,5809174.25,3.4761853071795863,1.56,0.4673,-0.3874,-0.2613,Pedestrian,0.8333,0.8333,
212,1.634967,23098,619298.15,5809174.23,3.478585307179586,1.55,0.477,-0.3825,-0.2851,Pedestrian,0.8333,0.8333,
213,1.668333,23098,619298.1,5809174.21,3.483885307179586,1.54,0.477,-0.3608,-0.3121,Pedestrian,0.8333,0.8333,
214,1.7017,23098,619298.05,5809174.19,3.4890853071795864,1.53,0.5096,-0.3812,-0.3382,Pedestrian,0.8333,0.8333,
215,1.735067,23098,619298,5809174.17,3.494385307179586,1.51,0.4987,-0.3496,-0.3557,Pedestrian,0.8333,0.8333,
216,1.768433,23098,619297.95,5809174.16,3.500085307179586,1.5,0.5044,-0.3408,-0.3718,Pedestrian,0.8333,0.8333,
217,1.8018,23098,619297.91,5809174.13,3.5049853071795862,1.49,0.5138,-0.341,-0.3843,Pedestrian,0.8333,0.8333,
