TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315969633.6,00000000-0000-0000-0000-000000036372,OTHERS,305.7294186,3956.065287,MIA
315969633.6,00000000-0000-0000-0000-000000036469,OTHERS,244.2902612,3995.411156,MIA
315969633.6,00000000-0000-0000-0000-000000036418,OTHERS,285.1210473,3993.35826,MIA
315969633.6,00000000-0000-0000-0000-000000036336,OTHERS,235.2251829,3986.097183,MIA
315969633.6,00000000-0000-0000-0000-000000035729,OTHERS,261.0432865,3979.78313,MIA
315969633.6,00000000-0000-0000-0000-000000036403,OTHERS,266.3995121,3975.204994,MIA
315969633.6,00000000-0000-0000-0000-000000036474,OTHERS,243.2678168,3995.010199,MIA
315969633.6,00000000-0000-0000-0000-000000036444,OTHERS,224.282077,3981.670941,MIA
315969633.6,00000000-0000-0000-0000-000000036279,OTHERS,239.8774749,3978.351349,MIA
315969633.6,00000000-0000-0000-0000-000000036092,OTHERS,284.9937686,3980.19369,MIA
315969633.6,00000000-0000-0000-0000-000000036414,OTHERS,222.743179,3981.282936,MIA
315969633.6,00000000-0000-0000-0000-000000036399,OTHERS,248.5443981,3974.786104,MIA
315969633.6,00000000-0000-0000-0000-000000036364,OTHERS,228.4402392,3978.351804,MIA
315969633.6,00000000-0000-0000-0000-000000036466,OTHERS,241.7532223,3996.029518,MIA
315969633.6,00000000-0000-0000-0000-000000036359,OTHERS,264.0392816,3991.213431,MIA
315969633.6,00000000-0000-0000-0000-000000036348,OTHERS,252.9229225,3995.457722,MIA
315969633.6,00000000-0000-0000-0000-000000036263,OTHERS,260.4567207,3996.99826,MIA
315969633.6,00000000-0000-0000-0000-000000036436,AGENT,301.1312436,3991.389191,MIA
315969633.6,00000000-0000-0000-0000-000000036162,OTHERS,236.6235337,3982.25956,MIA
315969633.6,00000000-0000-0000-0000-000000035776,OTHERS,273.5813743,3980.177247,MIA
315969633.6,00000000-0000-0000-0000-000000035774,OTHERS,261.0577457,4007.92857,MIA
315969633.7,00000000-0000-0000-0000-000000000000,AV,250.2197044,3985.185974,MIA
315969633.7,00000000-0000-0000-0000-000000035419,OTHERS,243.1491424,3985.106668,MIA
315969633.7,00000000-0000-0000-0000-000000035370,OTHERS,253.7697564,3982.282544,MIA
315969633.7,00000000-0000-0000-0000-000000035430,OTHERS,270.3260923,3982.766311,MIA
315969633.7,00000000-0000-0000-0000-000000036428,OTHERS,275.9610588,3984.451368,MIA
315969633.7,00000000-0000-0000-0000-000000035526,OTHERS,307.0596264,3985.429845,MIA
315969633.7,00000000-0000-0000-0000-000000035603,OTHERS,269.2255487,3986.132115,MIA
315969633.7,00000000-0000-0000-0000-000000035752,OTHERS,245.8325935,3981.950141,MIA
315969633.7,00000000-0000-0000-0000-000000035759,OTHERS,263.3688507,3986.590788,MIA
315969633.7,00000000-0000-0000-0000-000000036444,OTHERS,224.3985537,3981.698563,MIA
315969633.7,00000000-0000-0000-0000-000000036455,OTHERS,233.460141,3995.591672,MIA
315969633.7,00000000-0000-0000-0000-000000035513,OTHERS,277.9060695,3983.333518,MIA
315969633.7,00000000-0000-0000-0000-000000036489,OTHERS,235.6469635,3994.773446,MIA
315969633.7,00000000-0000-0000-0000-000000035761,OTHERS,252.3881282,3978.855361,MIA
315969633.7,00000000-0000-0000-0000-000000036479,OTHERS,212.4508599,3977.199165,MIA
315969633.7,00000000-0000-0000-0000-000000036403,OTHERS,266.3995121,3975.204994,MIA
315969633.7,00000000-0000-0000-0000-000000036477,OTHERS,315.4036778,3969.464158,MIA
315969633.7,00000000-0000-0000-0000-000000036372,OTHERS,305.6993366,3955.977983,MIA
315969633.7,00000000-0000-0000-0000-000000035729,OTHERS,261.206169,3979.783124,MIA
315969633.7,00000000-0000-0000-0000-000000036279,OTHERS,239.945955,3978.344206,MIA
315969633.7,00000000-0000-0000-0000-000000036418,OTHERS,284.3742368,3993.365387,MIA
315969633.7,00000000-0000-0000-0000-000000036336,OTHERS,235.3027626,3986.093296,MIA
315969633.7,00000000-0000-0000-0000-000000036092,OTHERS,285.3109261,3980.174785,MIA
315969633.7,00000000-0000-0000-0000-000000036414,OTHERS,222.9317883,3981.027819,MIA
315969633.7,00000000-0000-0000-0000-000000036399,OTHERS,248.5443981,3974.786104,MIA
315969633.7,00000000-0000-0000-0000-000000036364,OTHERS,228.6452099,3978.372893,MIA
315969633.7,00000000-0000-0000-0000-000000036359,OTHERS,263.4984294,3991.198868,MIA
315969633.7,00000000-0000-0000-0000-000000036263,OTHERS,260.3500277,3997.13384,MIA
315969633.7,00000000-0000-0000-0000-000000036348,OTHERS,252.9229225,3995.457722,MIA
315969633.7,00000000-0000-0000-0000-000000036436,AGENT,300.2371431,3991.421429,MIA
315969633.7,00000000-0000-0000-0000-000000036162,OTHERS,236.7037183,3982.243743,MIA
315969633.7,00000000-0000-0000-0000-000000035776,OTHERS,273.7665923,3980.175658,MIA
315969633.7,00000000-0000-0000-0000-000000035774,OTHERS,261.0521996,4007.734902,MIA
315969633.8,00000000-0000-0000-0000-000000000000,AV,250.2479941,3985.187281,MIA
315969633.8,00000000-0000-0000-0000-000000035419,OTHERS,243.1452412,3985.109536,MIA
315969633.8,00000000-0000-0000-0000-000000035370,OTHERS,253.811448,3982.281725,MIA
315969633.8,00000000-0000-0000-0000-000000035430,OTHERS,270.4604872,3982.786917,MIA
315969633.8,00000000-0000-0000-0000-000000036428,OTHERS,276.0362638,3984.469333,MIA
315969633.8,00000000-0000-0000-0000-000000035526,OTHERS,307.1443481,3985.66006,MIA
315969633.8,00000000-0000-0000-0000-000000035603,OTHERS,269.2894604,3986.127179,MIA
315969633.8,00000000-0000-0000-0000-000000035752,OTHERS,245.7715128,3981.937689,MIA
315969633.8,00000000-0000-0000-0000-000000035759,OTHERS,263.4440557,3986.58748,MIA
315969633.8,00000000-0000-0000-0000-000000035761,OTHERS,252.49967,3978.632654,MIA
315969633.8,00000000-0000-0000-0000-000000036444,OTHERS,224.6517257,3981.645326,MIA
315969633.8,00000000-0000-0000-0000-000000036455,OTHERS,233.619929,3995.727495,MIA
315969633.8,00000000-0000-0000-0000-000000035513,OTHERS,278.2325488,3983.301742,MIA
315969633.8,00000000-0000-0000-0000-000000036489,OTHERS,235.7129049,3994.755751,MIA
315969633.8,00000000-0000-0000-0000-000000036477,OTHERS,315.3757697,3969.284889,MIA
315969633.8,00000000-0000-0000-0000-000000036372,OTHERS,305.6957592,3955.980236,MIA
315969633.8,00000000-0000-0000-0000-000000036364,OTHERS,228.8671315,3978.374904,MIA
315969633.8,00000000-0000-0000-0000-000000036479,OTHERS,212.6874458,3977.274014,MIA
315969633.8,00000000-0000-0000-0000-000000036403,OTHERS,266.4932762,3975.249831,MIA
315969633.8,00000000-0000-0000-0000-000000035729,OTHERS,261.358724,3979.801082,MIA
315969633.8,00000000-0000-0000-0000-000000036279,OTHERS,240.0542235,3978.359101,MIA
315969633.8,00000000-0000-0000-0000-000000036418,OTHERS,283.7062329,3993.362893,MIA
315969633.8,00000000-0000-0000-0000-000000036092,OTHERS,285.5781429,3980.181759,MIA
315969633.8,00000000-0000-0000-0000-000000036414,OTHERS,223.0047582,3980.994652,MIA
315969633.8,00000000-0000-0000-0000-000000036399,OTHERS,248.5162309,3974.793231,MIA
315969633.8,00000000-0000-0000-0000-000000036359,OTHERS,262.9267915,3991.149468,MIA
315969633.8,00000000-0000-0000-0000-000000036263,OTHERS,260.2743408,3997.41994,MIA
315969633.8,00000000-0000-0000-0000-000000036348,OTHERS,252.8836042,3995.399944,MIA
315969633.8,00000000-0000-0000-0000-000000036336,OTHERS,235.2295721,3986.08475,MIA
315969633.8,00000000-0000-0000-0000-000000035776,OTHERS,273.9987444,3980.204695,MIA
315969633.8,00000000-0000-0000-0000-000000036436,AGENT,299.4444992,3991.364238,MIA
315969633.8,00000000-0000-0000-0000-000000036162,OTHERS,236.7029873,3982.25408,MIA
315969633.8,00000000-0000-0000-0000-000000035774,OTHERS,261.0493034,4007.877513,MIA
315969633.9,00000000-0000-0000-0000-000000000000,AV,250.2720583,3985.188315,MIA
315969633.9,00000000-0000-0000-0000-000000035419,OTHERS,243.1915617,3985.105722,MIA
315969633.9,00000000-0000-0000-0000-000000035370,OTHERS,253.8591964,3982.291496,MIA
315969633.9,00000000-0000-0000-0000-000000035430,OTHERS,270.5083816,3982.795948,MIA
315969633.9,00000000-0000-0000-0000-000000036428,OTHERS,276.119122,3984.514425,MIA
315969633.9,00000000-0000-0000-0000-000000035603,OTHERS,269.3581429,3986.115588,MIA
315969633.9,00000000-0000-0000-0000-000000035752,OTHERS,245.9011374,3981.941635,MIA
315969633.9,00000000-0000-0000-0000-000000035759,OTHERS,263.5166136,3986.563065,MIA
315969633.9,00000000-0000-0000-0000-000000035761,OTHERS,252.5897031,3978.695516,MIA
315969633.9,00000000-0000-0000-0000-000000035774,OTHERS,261.0757725,4007.72129,MIA
315969633.9,00000000-0000-0000-0000-000000036477,OTHERS,315.3117285,3969.182908,MIA
315969633.9,00000000-0000-0000-0000-000000036372,OTHERS,305.734553,3955.957621,MIA
315969633.9,00000000-0000-0000-0000-000000036162,OTHERS,236.7908879,3982.245654,MIA
315969633.9,00000000-0000-0000-0000-000000035513,OTHERS,278.2629458,3983.358577,MIA
315969633.9,00000000-0000-0000-0000-000000036489,OTHERS,235.7129049,3994.755751,MIA
315969633.9,00000000-0000-0000-0000-000000035526,OTHERS,307.0975327,3985.230992,MIA
315969633.9,00000000-0000-0000-0000-000000036399,OTHERS,248.5081627,3974.795151,MIA
315969633.9,00000000-0000-0000-0000-000000036092,OTHERS,285.8155845,3980.22784,MIA
315969633.9,00000000-0000-0000-0000-000000036414,OTHERS,223.0660593,3981.118084,MIA
315969633.9,00000000-0000-0000-0000-000000035729,OTHERS,261.4754798,3979.803699,MIA
315969633.9,00000000-0000-0000-0000-000000036364,OTHERS,228.9004407,3978.384943,MIA
315969633.9,00000000-0000-0000-0000-000000036479,OTHERS,213.1013003,3977.263779,MIA
315969633.9,00000000-0000-0000-0000-000000036403,OTHERS,266.564699,3975.246687,MIA
315969633.9,00000000-0000-0000-0000-000000035776,OTHERS,274.0296064,3980.20293,MIA
315969633.9,00000000-0000-0000-0000-000000036455,OTHERS,234.4664603,3995.052997,MIA
315969633.9,00000000-0000-0000-0000-000000036444,OTHERS,224.5815683,3981.703219,MIA
315969633.9,00000000-0000-0000-0000-000000036279,OTHERS,240.1666117,3978.343484,MIA
315969633.9,00000000-0000-0000-0000-000000036418,OTHERS,282.9393964,3993.32202,MIA
315969633.9,00000000-0000-0000-0000-000000036359,OTHERS,262.2915962,3991.15486,MIA
315969633.9,00000000-0000-0000-0000-000000036263,OTHERS,260.2033877,3997.620261,MIA
315969633.9,00000000-0000-0000-0000-000000036348,OTHERS,252.7826286,3995.326757,MIA
315969633.9,00000000-0000-0000-0000-000000036336,OTHERS,235.4648555,3986.083269,MIA
315969633.9,00000000-0000-0000-0000-000000036436,AGENT,298.4816294,3991.474448,MIA
315969634,00000000-0000-0000-0000-000000000000,AV,250.2929593,3985.189193,MIA
315969634,00000000-0000-0000-0000-000000036428,OTHERS,276.1999094,3984.507619,MIA
315969634,00000000-0000-0000-0000-000000035419,OTHERS,243.2371516,3985.104862,MIA
315969634,00000000-0000-0000-0000-000000035370,OTHERS,253.9282704,3982.305434,MIA
315969634,00000000-0000-0000-0000-000000035430,OTHERS,270.6346305,3982.807351,MIA
315969634,00000000-0000-0000-0000-000000035603,OTHERS,269.4918757,3986.137906,MIA
315969634,00000000-0000-0000-0000-000000035729,OTHERS,261.6225476,3979.833923,MIA
315969634,00000000-0000-0000-0000-000000035752,OTHERS,245.9403148,3981.967018,MIA
315969634,00000000-0000-0000-0000-000000035759,OTHERS,263.6048112,3986.538974,MIA
315969634,00000000-0000-0000-0000-000000035761,OTHERS,252.7034717,3978.691419,MIA
315969634,00000000-0000-0000-0000-000000036162,OTHERS,236.8344322,3982.240151,MIA
315969634,00000000-0000-0000-0000-000000036477,OTHERS,315.3117285,3969.182908,MIA
315969634,00000000-0000-0000-0000-000000036372,OTHERS,305.7371761,3956.048658,MIA
315969634,00000000-0000-0000-0000-000000036501,OTHERS,244.6233441,3994.504581,MIA
315969634,00000000-0000-0000-0000-000000035774,OTHERS,261.0464916,4007.908164,MIA
315969634,00000000-0000-0000-0000-000000036364,OTHERS,229.2140063,3978.374886,MIA
315969634,00000000-0000-0000-0000-000000035513,OTHERS,278.4215275,3983.36114,MIA
315969634,00000000-0000-0000-0000-000000036489,OTHERS,235.7393636,3994.759197,MIA
315969634,00000000-0000-0000-0000-000000035526,OTHERS,307.1638897,3985.606073,MIA
315969634,00000000-0000-0000-0000-000000036399,OTHERS,248.5059849,3974.790455,MIA
315969634,00000000-0000-0000-0000-000000036092,OTHERS,286.0633684,3980.273429,MIA
315969634,00000000-0000-0000-0000-000000036414,OTHERS,223.1824493,3981.032036,MIA
315969634,00000000-0000-0000-0000-000000036479,OTHERS,213.3799429,3977.168389,MIA
315969634,00000000-0000-0000-0000-000000036403,OTHERS,266.7389265,3975.212212,MIA
315969634,00000000-0000-0000-0000-000000035776,OTHERS,274.0728413,3980.218265,MIA
315969634,00000000-0000-0000-0000-000000036455,OTHERS,233.6626701,3995.194465,MIA
315969634,00000000-0000-0000-0000-000000036444,OTHERS,224.8674888,3981.658889,MIA
315969634,00000000-0000-0000-0000-000000036279,OTHERS,240.3084124,3978.36195,MIA
315969634,00000000-0000-0000-0000-000000036418,OTHERS,282.1861007,3993.347644,MIA
315969634,00000000-0000-0000-0000-000000036359,OTHERS,261.7311155,3991.176628,MIA
315969634,00000000-0000-0000-0000-000000036263,OTHERS,260.0183332,3997.472688,MIA
315969634,00000000-0000-0000-0000-000000036348,OTHERS,252.6740118,3995.23855,MIA
315969634,00000000-0000-0000-0000-000000036336,OTHERS,235.5341772,3986.060889,MIA
315969634,00000000-0000-0000-0000-000000036436,AGENT,298.2633813,3991.422349,MIA
315969634.1,00000000-0000-0000-0000-000000000000,AV,250.3225001,3985.190482,MIA
315969634.1,00000000-0000-0000-0000-000000036428,OTHERS,276.3112109,3984.544045,MIA
315969634.1,00000000-0000-0000-0000-000000035419,OTHERS,243.2289169,3985.101367,MIA
315969634.1,00000000-0000-0000-0000-000000035370,OTHERS,253.9691253,3982.349539,MIA
315969634.1,00000000-0000-0000-0000-000000035430,OTHERS,270.739459,3982.812623,MIA
315969634.1,00000000-0000-0000-0000-000000035603,OTHERS,269.4791375,3986.165523,MIA
315969634.1,00000000-0000-0000-0000-000000035729,OTHERS,261.7895662,3979.840222,MIA
315969634.1,00000000-0000-0000-0000-000000035752,OTHERS,245.8361447,3981.952385,MIA
315969634.1,00000000-0000-0000-0000-000000035759,OTHERS,263.651798,3986.536111,MIA
315969634.1,00000000-0000-0000-0000-000000035761,OTHERS,252.8391978,3978.719819,MIA
315969634.1,00000000-0000-0000-0000-000000036162,OTHERS,236.8603418,3982.259693,MIA
315969634.1,00000000-0000-0000-0000-000000036477,OTHERS,315.3117285,3969.182908,MIA
315969634.1,00000000-0000-0000-0000-000000036372,OTHERS,305.7030608,3955.936189,MIA
315969634.1,00000000-0000-0000-0000-000000036479,OTHERS,213.6514344,3977.24237,MIA
315969634.1,00000000-0000-0000-0000-000000036403,OTHERS,266.7389265,3975.212212,MIA
315969634.1,00000000-0000-0000-0000-000000036501,OTHERS,244.6233441,3994.504581,MIA
315969634.1,00000000-0000-0000-0000-000000035774,OTHERS,261.0842875,4007.823861,MIA
315969634.1,00000000-0000-0000-0000-000000036364,OTHERS,229.2795894,3978.384408,MIA
315969634.1,00000000-0000-0000-0000-000000035513,OTHERS,278.4682685,3983.357289,MIA
315969634.1,00000000-0000-0000-0000-000000036489,OTHERS,235.7393636,3994.759197,MIA
315969634.1,00000000-0000-0000-0000-000000035526,OTHERS,307.1447676,3985.340388,MIA
315969634.1,00000000-0000-0000-0000-000000036399,OTHERS,248.5059849,3974.790455,MIA
315969634.1,00000000-0000-0000-0000-000000036092,OTHERS,286.4026125,3980.300133,MIA
315969634.1,00000000-0000-0000-0000-000000036414,OTHERS,223.3196269,3981.012734,MIA
315969634.1,00000000-0000-0000-0000-000000035776,OTHERS,274.1923343,3980.232657,MIA
315969634.1,00000000-0000-0000-0000-000000036455,OTHERS,233.6626701,3995.194465,MIA
315969634.1,00000000-0000-0000-0000-000000036444,OTHERS,224.9642633,3981.653369,MIA
315969634.1,00000000-0000-0000-0000-000000036279,OTHERS,240.4844782,3978.364574,MIA
315969634.1,00000000-0000-0000-0000-000000036418,OTHERS,281.4871063,3993.307579,MIA
315969634.1,00000000-0000-0000-0000-000000036359,OTHERS,261.036751,3991.12336,MIA
315969634.1,00000000-0000-0000-0000-000000036263,OTHERS,259.953879,3997.757471,MIA
315969634.1,00000000-0000-0000-0000-000000036348,OTHERS,252.6740118,3995.23855,MIA
315969634.1,00000000-0000-0000-0000-000000036336,OTHERS,235.4472117,3986.094007,MIA
315969634.1,00000000-0000-0000-0000-000000036436,AGENT,297.4243631,3991.381472,MIA
315969634.2,00000000-0000-0000-0000-000000000000,AV,250.3439682,3985.191528,MIA
315969634.2,00000000-0000-0000-0000-000000036428,OTHERS,276.4789076,3984.538611,MIA
315969634.2,00000000-0000-0000-0000-000000035419,OTHERS,243.341117,3985.112766,MIA
315969634.2,00000000-0000-0000-0000-000000035526,OTHERS,307.117181,3985.316732,MIA
315969634.2,00000000-0000-0000-0000-000000035603,OTHERS,269.5635376,3986.121181,MIA
315969634.2,00000000-0000-0000-0000-000000035729,OTHERS,262.1498219,3979.820868,MIA
315969634.2,00000000-0000-0000-0000-000000035752,OTHERS,245.9229552,3981.958403,MIA
315969634.2,00000000-0000-0000-0000-000000035759,OTHERS,263.7808377,3986.507399,MIA
315969634.2,00000000-0000-0000-0000-000000036162,OTHERS,236.9723543,3982.252721,MIA
315969634.2,00000000-0000-0000-0000-000000036436,AGENT,295.6466556,3991.315551,MIA
315969634.2,00000000-0000-0000-0000-000000036501,OTHERS,244.4188211,3994.472096,MIA
315969634.2,00000000-0000-0000-0000-000000035774,OTHERS,261.0798111,4007.9768,MIA
315969634.2,00000000-0000-0000-0000-000000035370,OTHERS,253.9968997,3982.387556,MIA
315969634.2,00000000-0000-0000-0000-000000035430,OTHERS,270.9109489,3982.819314,MIA
315969634.2,00000000-0000-0000-0000-000000036092,OTHERS,286.9972854,3980.37856,MIA
315969634.2,00000000-0000-0000-0000-000000036414,OTHERS,223.4478377,3981.084996,MIA
315969634.2,00000000-0000-0000-0000-000000036479,OTHERS,214.3785092,3977.239293,MIA
315969634.2,00000000-0000-0000-0000-000000036403,OTHERS,267.0036823,3975.313207,MIA
315969634.2,00000000-0000-0000-0000-000000035513,OTHERS,278.7056764,3983.36878,MIA
315969634.2,00000000-0000-0000-0000-000000036489,OTHERS,235.7224163,3994.758126,MIA
315969634.2,00000000-0000-0000-0000-000000035761,OTHERS,253.0797915,3978.856319,MIA
315969634.2,00000000-0000-0000-0000-000000035776,OTHERS,274.3153578,3980.223855,MIA
315969634.2,00000000-0000-0000-0000-000000036455,OTHERS,233.797663,3995.236764,MIA
315969634.2,00000000-0000-0000-0000-000000036444,OTHERS,224.9940153,3981.697673,MIA
315969634.2,00000000-0000-0000-0000-000000036279,OTHERS,240.7013539,3978.364557,MIA
315969634.2,00000000-0000-0000-0000-000000036418,OTHERS,280.0824702,3993.27507,MIA
315969634.2,00000000-0000-0000-0000-000000036336,OTHERS,235.5931507,3986.102934,MIA
315969634.2,00000000-0000-0000-0000-000000036399,OTHERS,248.4941028,3974.786192,MIA
315969634.2,00000000-0000-0000-0000-000000036364,OTHERS,229.5293413,3978.390751,MIA
315969634.2,00000000-0000-0000-0000-000000036359,OTHERS,259.5161733,3991.097915,MIA
315969634.2,00000000-0000-0000-0000-000000036263,OTHERS,259.81017,3998.164494,MIA
315969634.2,00000000-0000-0000-0000-000000036348,OTHERS,252.5342834,3995.200043,MIA
315969634.3,00000000-0000-0000-0000-000000000000,AV,250.3688846,3985.19273,MIA
315969634.3,00000000-0000-0000-0000-000000036428,OTHERS,276.4789076,3984.538611,MIA
315969634.3,00000000-0000-0000-0000-000000035419,OTHERS,243.341117,3985.112766,MIA
315969634.3,00000000-0000-0000-0000-000000035526,OTHERS,307.117181,3985.316732,MIA
315969634.3,00000000-0000-0000-0000-000000035603,OTHERS,269.5635376,3986.121181,MIA
315969634.3,00000000-0000-0000-0000-000000035729,OTHERS,262.1498219,3979.820868,MIA
315969634.3,00000000-0000-0000-0000-000000035752,OTHERS,245.9229552,3981.958403,MIA
315969634.3,00000000-0000-0000-0000-000000035759,OTHERS,263.7808377,3986.507399,MIA
315969634.3,00000000-0000-0000-0000-000000036162,OTHERS,236.9723543,3982.252721,MIA
315969634.3,00000000-0000-0000-0000-000000036436,AGENT,295.6466556,3991.315551,MIA
315969634.3,00000000-0000-0000-0000-000000036501,OTHERS,244.4188211,3994.472096,MIA
315969634.3,00000000-0000-0000-0000-000000035774,OTHERS,261.0798111,4007.9768,MIA
315969634.3,00000000-0000-0000-0000-000000035370,OTHERS,253.9968997,3982.387556,MIA
315969634.3,00000000-0000-0000-0000-000000035430,OTHERS,270.9109489,3982.819314,MIA
315969634.3,00000000-0000-0000-0000-000000036092,OTHERS,286.9972854,3980.37856,MIA
315969634.3,00000000-0000-0000-0000-000000036414,OTHERS,223.4478377,3981.084996,MIA
315969634.3,00000000-0000-0000-0000-000000036479,OTHERS,214.3785092,3977.239293,MIA
315969634.3,00000000-0000-0000-0000-000000036403,OTHERS,267.0036823,3975.313207,MIA
315969634.3,00000000-0000-0000-0000-000000035513,OTHERS,278.7056764,3983.36878,MIA
315969634.3,00000000-0000-0000-0000-000000036489,OTHERS,235.7224163,3994.758126,MIA
315969634.3,00000000-0000-0000-0000-000000035761,OTHERS,253.0797915,3978.856319,MIA
315969634.3,00000000-0000-0000-0000-000000035776,OTHERS,274.3153578,3980.223855,MIA
315969634.3,00000000-0000-0000-0000-000000036455,OTHERS,233.797663,3995.236764,MIA
315969634.3,00000000-0000-0000-0000-000000036444,OTHERS,224.9940153,3981.697673,MIA
315969634.3,00000000-0000-0000-0000-000000036279,OTHERS,240.7013539,3978.364557,MIA
315969634.3,00000000-0000-0000-0000-000000036418,OTHERS,280.0824702,3993.27507,MIA
315969634.3,00000000-0000-0000-0000-000000036336,OTHERS,235.5931507,3986.102934,MIA
315969634.3,00000000-0000-0000-0000-000000036399,OTHERS,248.4941028,3974.786192,MIA
315969634.3,00000000-0000-0000-0000-000000036364,OTHERS,229.5293413,3978.390751,MIA
315969634.3,00000000-0000-0000-0000-000000036359,OTHERS,259.5161733,3991.097915,MIA
315969634.3,00000000-0000-0000-0000-000000036263,OTHERS,259.81017,3998.164494,MIA
315969634.3,00000000-0000-0000-0000-000000036348,OTHERS,252.5342834,3995.200043,MIA
315969634.4,00000000-0000-0000-0000-000000000000,AV,250.415606,3985.195162,MIA
